2025-10-13T10:22:41.902045,287800.0,28780.0,0.76,MEDIUM
2025-10-13T10:34:04.409299,287800.0,28780.0,0.76,MEDIUM
2025-10-13T11:46:00.467785,287800.0,28780.0,0.76,MEDIUM
2025-10-13T11:48:52.375313,287800.0,28780.0,0.76,MEDIUM
2025-10-13T11:59:20.962531,287800.0,28780.0,0.76,MEDIUM
